Gender,Polarity,Subjectivity,WordCount,FleschReading,OT,NT,BoM,DC,PoGP,AllScriptureCount,StoryNames,TalkingSpeed,AuthorityMentions,WeToYouRatio,WordQuantity,FirstPersonPronoun,PercentInItalics,PercentInQuotes,DaysElapsed,NameSearchResults,Pageviews,MonthGiven,YearGiven,Popular
Male,0.2,0.49,4075.0,6.0,0.0,5.0,0.0,5,1.0,11.0,11.0,2.2533631791056004,49.0,3481.0,1244.0,43.0,0.31901840490797545,0.0,8578,322000,708.0,6.0,1994.0,n
Male,0.2,0.51,4060.0,6.78,1.0,6.0,4.0,4,0.0,15.0,7.0,2.7709691612517497,3.0,72.758,1394.0,119.0,0.07660098522167488,0.0,1114,22300,2941.0,11.0,2014.0,y
Male,0.24,0.55,4055.0,5.6,0.0,3.0,0.0,1,0.0,4.0,6.0,0.4055,1.0,26.256,945.0,101.0,0.054500616522811345,0.0,14813,982,1587.0,5.0,1977.0,n
Male,0.12,0.43,4060.0,6.39,1.0,1.0,0.0,0,0.0,2.0,21.0,2.3341185272287,0.0,41.0,1315.0,54.0,0.050985221674876846,0.001477832512315271,3599,6130,398.0,1.0,2008.0,n
Male,0.14,0.44,4056.0,3.26,1.0,2.0,5.0,3,1.0,12.0,10.0,2.4835004784126498,3.0,22.154,1225.0,116.0,0.07421104536489152,0.004191321499013806,204,82800,8147.0,5.0,2017.0,y
Female,0.18,0.51,4060.0,5.21,1.0,1.0,0.0,3,0.0,5.0,4.0,0.406,16.0,147.449,1197.0,71.0,0.12389162561576354,0.0,16227,2620000,869.0,6.0,1973.0,n
Male,0.11,0.43,4050.0,7.18,0.0,4.0,1.0,0,0.0,5.0,16.0,2.34709678615804,4.0,90.613,1288.0,55.0,0.057777777777777775,0.0,2213,1370,666.0,11.0,2011.0,n
Male,0.14,0.44,4046.0,4.43,0.0,4.0,1.0,2,0.0,7.0,10.0,2.2449009787457554,8.0,116.033,1274.0,80.0,0.09342560553633218,0.0,3410,45600,421.0,7.0,2008.0,n
Male,0.22,0.52,4034.0,6.0,4.0,8.0,1.0,3,0.0,16.0,11.0,2.455145215083867,0.0,320.133,1213.0,93.0,0.03891918691125434,0.0,776,560000,1077.0,10.0,2015.0,y
Male,0.19,0.46,4023.0,5.22,1.0,0.0,0.0,0,0.0,1.0,7.0,2.0211208722051754,4.0,10.268,1141.0,68.0,0.10738255033557047,0.025602783992045738,13233,982,447.0,9.0,1981.0,n
Male,0.25,0.51,4034.0,5.22,0.0,3.0,2.0,3,0.0,8.0,6.0,2.19912732696455,4.0,73.921,1200.0,74.0,0.08601883986117997,0.0,8660,914,1088.0,3.0,1994.0,n
Male,0.24,0.48,4002.0,4.83,2.0,11.0,11.0,9,4.0,36.0,15.0,2.738115220691266,12.0,13.554,1199.0,51.0,0.09545227386306847,0.0,6289,7680000,1731.0,9.0,2000.0,n
Male,0.18,0.46,4009.0,4.82,0.0,1.0,2.0,0,0.0,3.0,25.0,2.5431015753083805,6.0,6.261,1216.0,61.0,0.1274632077824894,0.0,2122,965000,237.0,2.0,2012.0,n
Male,0.23,0.56,3978.0,4.83,4.0,1.0,0.0,22,4.0,30.0,9.0,1.8707862632180912,1.0,6.231,1036.0,36.0,0.038712921065862244,0.0,3067,606000,1505.0,7.0,2009.0,n
Male,0.33,0.52,3987.0,7.55,1.0,0.0,0.0,0,0.0,1.0,18.0,0.3987,1.0,841.0,1090.0,68.0,0.010785051417105593,0.0,15359,63600,5680.0,11.0,1975.0,n
Male,0.19,0.46,3981.0,7.17,0.0,3.0,3.0,0,0.0,6.0,14.0,2.645945741163897,5.0,3.413,1314.0,45.0,0.0921878924893243,0.0,4418,673000,460.0,10.0,2005.0,n
Male,0.15,0.55,3974.0,6.39,0.0,4.0,6.0,4,3.0,17.0,11.0,3.1714464477246027,2.0,184.471,1151.0,78.0,0.0,0.0,4761,19300,129.0,11.0,2004.0,n
Male,0.13,0.44,3969.0,8.74,2.0,9.0,1.0,2,0.0,14.0,14.0,2.573654013750363,2.0,316.455,1365.0,23.0,0.04509952128999748,0.0,5650,1190,1065.0,6.0,2002.0,n
Male,0.14,0.5,3968.0,5.62,0.0,2.0,13.0,5,0.0,20.0,14.0,2.60604574591054,13.0,24.891,1330.0,69.0,0.06300403225806452,0.014616935483870967,1394,174000,68.0,2.0,2014.0,n
Unknown,0.13,0.5,3945.0,6.77,7.0,1.0,2.0,2,2.0,13.0,19.0,2.289972648032655,0.0,100.0,1338.0,117.0,0.0385297845373891,0.0,2353,290000,566.0,6.0,2011.0,n
Male,0.15,0.52,3922.0,5.22,8.0,4.0,2.0,7,1.0,22.0,15.0,1.9207387547161434,15.0,0.81,1339.0,46.0,0.1593574706782254,0.0,9045,7680000,1486.0,2.0,1993.0,n
Male,0.23,0.53,3927.0,9.52,0.0,0.0,3.0,1,1.0,5.0,1.0,2.102884813105465,3.0,168.2,1243.0,113.0,0.10644257703081232,0.0,12895,22200000,1591.0,8.0,1982.0,n
Male,0.12,0.5,3921.0,6.78,0.0,3.0,3.0,2,0.0,8.0,8.0,2.0615981986647722,9.0,175.0,1331.0,36.0,0.1637337413925019,0.0,2605,700000,575.0,10.0,2010.0,n
Unknown,0.16,0.46,3917.0,6.39,0.0,3.0,0.0,2,0.0,5.0,12.0,2.803667409794011,2.0,61.065,1272.0,39.0,0.04391115649731938,0.0,5559,19300,836.0,9.0,2002.0,n
Female,0.14,0.51,3919.0,6.78,0.0,0.0,0.0,0,0.0,0.0,6.0,2.7829563863842726,13.0,190.44,1249.0,30.0,0.03853023730543506,0.00025516713447307985,3284,26300,2199.0,12.0,2008.0,y
Male,0.15,0.51,3912.0,7.17,1.0,4.0,0.0,0,3.0,8.0,17.0,2.5951683343468406,3.0,35.042,1281.0,64.0,0.16973415132924335,0.0,1212,500000,1460.0,8.0,2014.0,y
Male,0.17,0.51,3902.0,5.6,1.0,4.0,1.0,1,0.0,7.0,11.0,0.3902,7.0,21.246,1069.0,96.0,0.044079958995386984,0.00025627883136852895,15408,1240,624.0,9.0,1975.0,n
Male,0.31,0.55,3883.0,4.82,0.0,4.0,7.0,2,0.0,13.0,19.0,2.4609260129322728,9.0,41.127,1073.0,79.0,0.06309554468194695,0.0,3648,3700000,1816.0,12.0,2007.0,n
Male,0.16,0.52,3891.0,7.17,1.0,5.0,0.0,2,1.0,9.0,9.0,0.3891,3.0,36.0,1191.0,80.0,0.015163197121562581,0.0,15996,2990000,1128.0,2.0,1974.0,n
Male,0.1,0.53,3890.0,6.0,1.0,5.0,7.0,7,0.0,20.0,9.0,2.867716442557207,6.0,179.56,1092.0,59.0,0.1,0.0,6042,26200,2783.0,5.0,2001.0,n
Male,0.1,0.53,3890.0,6.0,1.0,5.0,7.0,7,0.0,20.0,9.0,2.867716442557207,6.0,179.56,1092.0,59.0,0.1,0.0,6042,26200,313.0,5.0,2001.0,n
Male,0.16,0.52,3898.0,3.66,10.0,13.0,13.0,8,3.0,47.0,25.0,2.2098825251092094,13.0,576.0,1365.0,29.0,0.15161621344279116,0.000513083632632119,3347,56800,1416.0,9.0,2008.0,n
Unknown,0.19,0.49,3881.0,6.0,4.0,2.0,5.0,4,3.0,18.0,18.0,0.3881,18.0,8.526,1224.0,59.0,0.07085802628188612,0.0,7757,19300,799.0,9.0,1996.0,n
Male,0.15,0.47,3866.0,4.44,0.0,6.0,13.0,7,0.0,26.0,11.0,2.2905263490514893,9.0,136.03,1223.0,79.0,0.029487842731505433,0.008535954474909468,2766,49000,2072.0,5.0,2010.0,y
Male,0.12,0.52,3849.0,7.17,0.0,0.0,0.0,2,0.0,2.0,7.0,0.3849,2.0,168.033,1034.0,111.0,0.007274616783580151,0.0,11817,107000,503.0,7.0,1985.0,n
Male,0.15,0.48,3835.0,4.04,1.0,3.0,1.0,0,0.0,5.0,15.0,1.829680228193965,9.0,64.892,1337.0,79.0,0.09621903520208605,0.0,3669,376000,1765.0,11.0,2007.0,n
Male,0.24,0.52,3829.0,6.38,0.0,1.0,1.0,1,0.0,3.0,9.0,0.3829,3.0,43.103,953.0,70.0,0.05719509010185427,0.0,13877,2990000,938.0,12.0,1979.0,n
Female,0.2,0.55,3816.0,6.39,0.0,2.0,1.0,0,0.0,3.0,27.0,2.2390441737911355,1.0,78.37,1163.0,103.0,0.2806603773584906,0.0,3795,653,1039.0,7.0,2007.0,n
Male,0.21,0.52,3795.0,6.0,2.0,2.0,7.0,2,1.0,14.0,19.0,2.4668657782338586,7.0,132.261,1105.0,52.0,0.11357048748353096,0.0,4215,735000,700.0,5.0,2006.0,n
Male,0.18,0.52,3799.0,6.01,1.0,10.0,5.0,5,0.0,21.0,14.0,2.612610216986253,3.0,2401.0,1311.0,20.0,0.011318768096867597,0.006580679126085812,13882,79600,919.0,11.0,1979.0,n
Male,0.18,0.52,3799.0,6.01,1.0,10.0,5.0,5,0.0,21.0,14.0,2.612610216986253,3.0,2401.0,1311.0,20.0,0.011318768096867597,0.006580679126085812,13882,79600,18906.0,11.0,1979.0,y
Male,0.15,0.51,3801.0,6.39,0.0,4.0,9.0,0,0.0,13.0,6.0,2.426306498918237,5.0,95.559,1097.0,88.0,0.03604314654038411,0.0,3312,9250,111.0,11.0,2008.0,n
Male,0.15,0.51,3801.0,6.39,0.0,4.0,9.0,0,0.0,13.0,6.0,2.426306498918237,5.0,95.559,1097.0,88.0,0.03604314654038411,0.0,3312,9250,430.0,11.0,2008.0,n
Male,0.16,0.5,3789.0,7.56,0.0,0.0,1.0,0,0.0,1.0,12.0,2.3643105789326553,5.0,29.779,1110.0,92.0,0.0485616257587754,0.0,10305,2860000,518.0,9.0,1989.0,n
Male,0.22,0.44,3815.0,4.83,2.0,6.0,15.0,2,0.0,25.0,10.0,0.3815,5.0,192.581,1039.0,63.0,0.14941022280471822,0.0,3858,2440000,1822.0,5.0,2007.0,n
Male,0.17,0.5,3788.0,4.82,1.0,0.0,1.0,0,0.0,2.0,11.0,2.547050048054165,28.0,60.84,1114.0,133.0,0.2800950369588173,0.0,5622,5530000,840.0,7.0,2002.0,n
Male,0.2,0.51,3791.0,5.21,0.0,1.0,0.0,2,0.0,3.0,5.0,2.113604229512925,0.0,7.2,1141.0,82.0,0.11922975468214192,0.0,13658,6180,167.0,7.0,1980.0,n
Male,0.27,0.47,3778.0,5.22,0.0,3.0,4.0,3,1.0,11.0,8.0,0.3778,12.0,19.314,1268.0,43.0,0.4047114875595553,0.0,8205,651000,1465.0,6.0,1995.0,n
Male,0.16,0.47,3768.0,5.22,0.0,0.0,2.0,1,0.0,3.0,17.0,2.41723860640549,2.0,40.5,1299.0,69.0,0.06740976645435244,0.0,2038,7670000,1337.0,5.0,2012.0,y
Male,0.2,0.5,3770.0,5.61,9.0,1.0,5.0,1,0.0,16.0,13.0,2.224957133672907,6.0,195.27,1126.0,50.0,0.10742705570291777,0.0,3109,9740,3144.0,5.0,2009.0,y
Male,0.29,0.53,3775.0,4.82,0.0,4.0,11.0,7,0.0,21.0,9.0,2.2639567687209734,4.0,75.571,947.0,61.0,0.18649006622516556,0.0,11859,8010,460.0,6.0,1985.0,n
Male,0.1,0.46,3771.0,7.95,0.0,1.0,4.0,0,0.0,5.0,7.0,2.153277867347006,4.0,177.231,1259.0,82.0,0.09970830018562715,0.0,2696,97300,607.0,7.0,2010.0,n
Male,0.19,0.49,3756.0,5.61,0.0,2.0,8.0,6,1.0,17.0,16.0,2.9218597009476075,7.0,63.114,1270.0,59.0,0.11261980830670927,0.003993610223642172,4628,2940,628.0,3.0,2005.0,n
Male,0.22,0.48,3741.0,7.16,0.0,0.0,0.0,0,0.0,0.0,14.0,0.3741,25.0,19.6,1057.0,48.0,0.009623095429029671,0.0,19580,11700,968.0,4.0,1964.0,n
Male,0.14,0.46,3737.0,7.97,1.0,0.0,0.0,0,0.0,1.0,25.0,0.3737,0.0,24.0,1326.0,10.0,0.04254749799304255,0.0,15583,53200,363.0,4.0,1975.0,n
Unknown,0.18,0.49,3734.0,6.4,0.0,1.0,4.0,2,1.0,8.0,9.0,3.3536030426118946,10.0,612.0,1192.0,27.0,0.027048741296197106,0.017407605784681306,4929,341000,2314.0,6.0,2004.0,n
Male,0.25,0.52,3743.0,3.66,4.0,34.0,12.0,12,5.0,67.0,8.0,2.0209535574829816,6.0,22.533,1084.0,39.0,0.10018701576275715,0.0,7043,7680000,1041.0,8.0,1998.0,n
Female,0.13,0.48,3712.0,7.56,3.0,1.0,5.0,0,0.0,9.0,13.0,0.3712,4.0,56.333,1340.0,99.0,0.06438577586206896,0.0,8555,1490000,743.0,6.0,1994.0,n
Male,0.14,0.5,3709.0,6.39,0.0,0.0,0.0,2,4.0,6.0,17.0,2.6717590244801994,8.0,109.714,1241.0,55.0,0.09921811809112968,0.0,4894,3010000,613.0,7.0,2004.0,n
Male,0.1,0.5,3706.0,4.04,0.0,2.0,4.0,9,0.0,15.0,11.0,0.3706,3.0,117.042,1183.0,56.0,0.06772800863464652,0.0,12440,9800000,1208.0,11.0,1983.0,n
Male,0.22,0.52,3714.0,2.87,5.0,8.0,10.0,4,1.0,28.0,18.0,2.253298042045385,3.0,130.612,1090.0,27.0,0.2143241787829833,0.0,260,49000,3483.0,3.0,2017.0,y
Male,0.14,0.55,3700.0,6.78,0.0,1.0,3.0,0,0.0,4.0,12.0,2.825733214126426,7.0,47.676,1225.0,68.0,0.23648648648648649,0.0,2801,3390000,550.0,3.0,2010.0,n
Female,0.12,0.48,3681.0,7.56,0.0,0.0,0.0,4,0.0,4.0,16.0,2.2128794876411493,4.0,245.818,1236.0,69.0,0.08503124151045911,0.0,2255,66400,806.0,9.0,2011.0,n
Male,0.17,0.55,3695.0,6.39,0.0,0.0,7.0,0,0.0,7.0,5.0,2.338337255524045,6.0,144.118,1081.0,30.0,0.10527740189445196,0.003247631935047361,1485,104000,949.0,11.0,2013.0,n
Male,0.23,0.5,3675.0,4.82,5.0,0.0,8.0,2,2.0,17.0,14.0,2.2393334606181985,5.0,305.818,1153.0,93.0,0.13714285714285715,0.0,974,145000000,3964.0,3.0,2015.0,y
Male,0.21,0.55,3660.0,5.61,0.0,1.0,0.0,1,0.0,2.0,10.0,2.1922958968526776,10.0,16.03,1222.0,74.0,0.25163934426229506,0.0,3851,57400,2820.0,5.0,2007.0,y
Male,0.18,0.53,3643.0,5.21,1.0,2.0,2.0,5,4.0,13.0,6.0,2.6037298925059082,2.0,322.667,1006.0,68.0,0.06286027998902004,0.0,5636,478000,788.0,6.0,2002.0,n
Male,0.18,0.48,3650.0,3.66,1.0,10.0,3.0,6,3.0,23.0,11.0,2.016603182034073,17.0,6.33,1195.0,94.0,0.18876712328767123,0.009315068493150684,2269,735000,4369.0,9.0,2011.0,y
Male,0.12,0.53,3644.0,6.4,1.0,1.0,1.0,0,0.0,3.0,4.0,2.695013780760185,9.0,128.926,1139.0,46.0,0.12266739846322722,0.00411635565312843,2871,13400000,8504.0,1.0,2010.0,y
Male,0.21,0.49,3629.0,3.27,3.0,21.0,17.0,22,6.0,68.0,13.0,2.319810375158532,7.0,50.417,1187.0,35.0,0.06255166712593001,0.0,4679,7680000,1278.0,2.0,2005.0,n
Male,0.19,0.5,3625.0,6.78,3.0,2.0,1.0,2,0.0,8.0,11.0,2.585188805550062,4.0,180.5,1206.0,30.0,0.0783448275862069,0.0,6350,71000,323.0,7.0,2000.0,n
Male,0.3,0.51,3627.0,3.65,9.0,10.0,16.0,6,2.0,43.0,11.0,2.110784262756074,17.0,147.846,1126.0,36.0,0.054039150813344365,0.0,3578,5920000,2109.0,2.0,2008.0,n
Male,0.2,0.53,3623.0,3.66,6.0,6.0,11.0,29,0.0,51.0,15.0,2.707675658870235,7.0,520.2,1231.0,23.0,0.10709356886558101,0.0,4285,15700000,162.0,3.0,2006.0,n
Male,0.2,0.53,3623.0,3.66,6.0,6.0,11.0,29,0.0,51.0,15.0,2.707675658870235,7.0,520.2,1231.0,23.0,0.10709356886558101,0.0,4285,15700000,717.0,3.0,2006.0,n
Male,0.11,0.54,3608.0,3.26,0.0,5.0,24.0,1,4.0,34.0,4.0,2.30459169241962,1.0,336.4,1034.0,17.0,0.11031042128603104,0.0,1849,50200000,3331.0,11.0,2012.0,y
Female,0.23,0.54,3609.0,6.39,1.0,4.0,2.0,1,0.0,8.0,4.0,3.0244060095369214,6.0,27.119,1109.0,77.0,0.17234691050152398,0.0,4961,410,312.0,4.0,2004.0,n
Male,0.14,0.5,3590.0,3.66,0.0,8.0,8.0,3,0.0,19.0,8.0,1.8599879800219676,6.0,147.846,1047.0,78.0,0.032590529247910865,0.02757660167130919,2332,22200,4932.0,7.0,2011.0,y
Male,0.15,0.48,3575.0,6.39,2.0,4.0,3.0,0,0.0,9.0,13.0,2.1435333944515165,11.0,23.31,1301.0,66.0,0.03076923076923077,0.0008391608391608392,1520,80,1996.0,10.0,2013.0,y
Male,0.15,0.52,3541.0,6.0,0.0,1.0,0.0,6,0.0,7.0,8.0,1.672820656240788,7.0,41.143,1171.0,61.0,0.19429539678057045,0.0,8471,9800000,2945.0,9.0,1994.0,n
Female,0.09,0.5,3502.0,4.83,0.0,11.0,1.0,2,0.0,14.0,4.0,2.40343591134968,8.0,147.0,1105.0,84.0,0.15476870359794404,0.004283266704740148,1219,9080,1884.0,7.0,2014.0,y
Female,0.09,0.5,3502.0,4.83,0.0,11.0,1.0,2,0.0,14.0,4.0,2.40343591134968,8.0,147.0,1105.0,84.0,0.15476870359794404,0.004283266704740148,1219,9080,899.0,7.0,2014.0,y
Female,0.11,0.49,3475.0,7.96,0.0,0.0,5.0,7,0.0,11.0,7.0,1.921024605422928,10.0,243.0,1169.0,44.0,0.0860431654676259,0.0,2010,539000,1227.0,5.0,2012.0,n
Male,0.16,0.5,3478.0,3.65,5.0,8.0,29.0,11,4.0,57.0,18.0,2.4265251713032816,8.0,315.062,1101.0,29.0,0.04772857964347326,0.0,2087,590000,1559.0,3.0,2012.0,y
Unknown,0.11,0.42,3477.0,6.39,6.0,5.0,2.0,3,0.0,16.0,15.0,1.5866704471334976,5.0,42.667,1136.0,12.0,0.04256542996836353,0.0,6532,19300,1538.0,1.0,2000.0,n
Male,0.17,0.46,3460.0,8.36,0.0,2.0,0.0,2,0.0,4.0,10.0,2.165206508,3.0,14.297,1243.0,49.0,0.037572254,0.093930636,169,910000,316.0,6,2017,y
Male,0.17,0.46,3460.0,8.36,0.0,2.0,0.0,2,0.0,4.0,10.0,2.165206508,3.0,14.297,1243.0,49.0,0.037572254,0.093930636,169,910000,976.0,6,2017,y
Unknown,0.17,0.46,3452.0,4.43,2.0,11.0,8.0,0,2.0,23.0,14.0,2.79986330524458,5.0,36.0,1046.0,16.0,0.007531865585168019,0.0,7631,19300,1901.0,1.0,1997.0,n
Male,0.18,0.53,3447.0,4.82,0.0,1.0,2.0,4,0.0,6.0,10.0,2.1436807128438007,3.0,158.065,1098.0,76.0,0.031041485349579345,0.0,1821,452000,77.0,12.0,2012.0,n
Male,0.24,0.52,3439.0,5.21,0.0,6.0,1.0,2,0.0,9.0,11.0,1.2228170043745015,2.0,33.618,1020.0,63.0,0.04739749927304449,0.0,12351,8010,736.0,2.0,1984.0,n
Female,0.14,0.53,3419.0,6.38,0.0,0.0,9.0,0,0.0,9.0,5.0,2.207574410129747,1.0,396.05,1005.0,56.0,0.1313249488154431,0.0,2969,892,639.0,10.0,2009.0,n
Unknown,0.16,0.47,3418.0,5.61,2.0,0.0,3.0,6,0.0,11.0,5.0,2.6511798189730778,2.0,9.8,1183.0,38.0,0.04768870684610883,0.0,6903,19300,517.0,1.0,1999.0,n
Male,0.26,0.51,3409.0,5.6,0.0,0.0,0.0,0,1.0,1.0,8.0,0.3409,9.0,14.4,955.0,68.0,0.01261366969785861,0.0,13833,982,2060.0,1.0,1980.0,n
Male,0.17,0.51,3407.0,7.57,0.0,4.0,0.0,0,0.0,4.0,9.0,2.0883333757293,8.0,20.28,1096.0,34.0,0.04637511006750807,0.0,806,7740,8815.0,9.0,2015.0,y
Male,0.18,0.48,3397.0,5.6,0.0,1.0,1.0,1,0.0,3.0,10.0,0.3397,12.0,107.27,995.0,45.0,0.024138946128937296,0.0,13945,2990000,108.0,9.0,1979.0,n
Male,0.24,0.52,3396.0,7.56,0.0,4.0,0.0,4,0.0,8.0,10.0,0.3396,3.0,22.533,1085.0,67.0,0.011778563015312132,0.0,15905,7680000,957.0,5.0,1974.0,n
Female,0.21,0.54,3393.0,7.17,0.0,1.0,0.0,1,0.0,2.0,10.0,2.2910092684705448,3.0,28.471,1068.0,108.0,0.24609490126731506,0.0,3431,138,1025.0,7.0,2008.0,n
Male,0.22,0.52,3375.0,6.78,0.0,0.0,6.0,4,0.0,10.0,11.0,2.5470211549917083,3.0,36.3,928.0,23.0,0.1285925925925926,0.0,4397,322000,7112.0,11.0,2005.0,y
Male,0.18,0.49,3388.0,6.39,0.0,0.0,29.0,0,0.0,29.0,7.0,3.068188404397133,4.0,300.0,1088.0,58.0,0.2066115702479339,0.0,4558,1000000,1365.0,6.0,2005.0,n
Male,0.29,0.54,3384.0,4.82,0.0,0.0,13.0,2,1.0,16.0,6.0,0.3384,13.0,42.781,941.0,77.0,0.30437352245862886,0.0,13392,8010,469.0,3.0,1981.0,n
Male,0.23,0.52,3378.0,6.0,2.0,2.0,4.0,10,0.0,18.0,7.0,2.422010034109855,4.0,26.273,1189.0,71.0,0.018946121965660152,0.0,12113,7680000,4450.0,9.0,1984.0,n
Male,0.17,0.5,3369.0,4.43,1.0,0.0,0.0,4,0.0,5.0,5.0,2.709337685286852,18.0,49.39,1005.0,46.0,0.15523894330661916,0.0,5657,701000,1427.0,6.0,2002.0,n
Male,0.22,0.52,3349.0,5.61,0.0,3.0,2.0,10,0.0,15.0,8.0,2.5597087022452674,6.0,24.253,1055.0,27.0,0.05583756345177665,0.0,5221,322000,1068.0,8.0,2003.0,n
Male,0.15,0.55,3328.0,5.61,1.0,12.0,3.0,0,0.0,16.0,12.0,2.1067942532037924,4.0,87.781,1219.0,28.0,0.03936298076923077,0.0,1905,3460000,3918.0,9.0,2012.0,y
Female,0.19,0.53,3316.0,2.87,0.0,2.0,4.0,0,0.0,6.0,11.0,1.6128096122674698,8.0,344.391,1076.0,58.0,0.1097708082026538,0.0,1724,5430,3268.0,3.0,2013.0,y
Unknown,0.12,0.45,3312.0,6.0,2.0,8.0,20.0,3,0.0,33.0,6.0,0.3312,2.0,9.633,1045.0,42.0,0.04076086956521739,0.0,7386,19300,1172.0,9.0,1997.0,n
Unknown,0.19,0.48,3271.0,7.18,1.0,2.0,0.0,4,0.0,7.0,11.0,2.798724559642238,4.0,6.259,1174.0,39.0,0.11311525527361663,0.0,6280,19300,1392.0,9.0,2000.0,n
Male,0.22,0.49,3253.0,6.0,1.0,6.0,1.0,0,0.0,8.0,14.0,2.8272037900000884,5.0,96.267,1075.0,41.0,0.12265600983707348,0.0,4019,932,1383.0,11.0,2006.0,n
Male,0.18,0.48,3234.0,7.96,0.0,1.0,2.0,3,0.0,6.0,16.0,0.3234,9.0,36.765,1233.0,13.0,0.08163265306122448,0.00030921459492888067,8861,79600,168.0,8.0,1993.0,n
Male,0.27,0.58,3249.0,3.26,2.0,3.0,3.0,3,0.0,11.0,26.0,1.5534503587582598,5.0,23.439,1208.0,38.0,0.28901200369344415,0.0,3496,7680000,1992.0,5.0,2008.0,n
Male,0.2,0.53,3247.0,4.83,0.0,2.0,1.0,0,0.0,3.0,25.0,2.313475585600734,17.0,40.5,1102.0,36.0,0.27348321527563907,0.0,12960,3610,867.0,6.0,1982.0,n
Combo,0.16,0.52,3234.0,6.78,1.0,1.0,0.0,0,0.0,2.0,7.0,2.300779352841185,0.0,26.727,1027.0,88.0,0.009894867037724181,0.0,9941,110000,381.0,9.0,1990.0,n
Male,0.21,0.52,3177.0,7.95,0.0,1.0,0.0,2,0.0,3.0,2.0,0.3177,8.0,35.372,1061.0,82.0,0.011016682404784388,0.0,13966,96000,288.0,9.0,1979.0,n
Male,0.19,0.49,3164.0,7.17,1.0,0.0,1.0,3,0.0,5.0,10.0,2.2854358122879974,22.0,25.0,947.0,33.0,0.20290771175726927,0.0,3214,7740,5306.0,2.0,2009.0,y
Female,0.16,0.43,3144.0,6.39,1.0,0.0,0.0,0,0.0,1.0,9.0,0.3144,3.0,14.7,1134.0,42.0,0.15871501272264632,0.0,8149,33100,369.0,8.0,1995.0,n
Male,0.2,0.51,3131.0,5.6,2.0,2.0,1.0,3,0.0,8.0,18.0,1.2850175138871636,2.0,30.316,1044.0,32.0,0.009262216544235069,0.0,12988,9800000,3825.0,5.0,1982.0,n
Male,0.16,0.51,3140.0,3.65,2.0,4.0,18.0,4,0.0,28.0,5.0,2.7609565571399304,2.0,401.286,953.0,25.0,0.1286624203821656,0.0,4962,15700000,1861.0,4.0,2004.0,n
Male,0.15,0.52,3129.0,6.78,0.0,3.0,0.0,2,2.0,7.0,4.0,2.2561779907397437,0.0,184.091,1033.0,29.0,0.02620645573665708,0.0,5293,889000,790.0,6.0,2003.0,n
Male,0.14,0.52,3104.0,7.57,0.0,2.0,0.0,2,2.0,6.0,4.0,1.7431464692298706,0.0,288.0,1034.0,24.0,0.04961340206185567,0.0,13182,889000,1354.0,10.0,1981.0,n
Male,0.26,0.58,3094.0,3.65,6.0,2.0,7.0,1,0.0,16.0,11.0,2.2872727882057355,4.0,6.333,961.0,53.0,0.12831286360698124,0.0,2948,249000,564.0,11.0,2009.0,n
Male,0.14,0.46,3071.0,6.38,0.0,0.0,0.0,0,0.0,0.0,14.0,2.2818078516183427,0.0,385.333,1013.0,38.0,0.09833930315858026,0.0,3193,29700,804.0,3.0,2009.0,n
Male,0.11,0.51,3008.0,5.61,0.0,2.0,6.0,2,0.0,10.0,19.0,1.9514085432942823,1.0,138.273,1072.0,66.0,0.2204122340425532,0.0,2717,6270000,998.0,6.0,2010.0,n
Male,0.16,0.45,2974.0,7.95,0.0,2.0,0.0,1,0.0,3.0,15.0,1.8568652817390348,7.0,50.704,1010.0,64.0,0.05245460659045057,0.0,8723,2860000,986.0,1.0,1994.0,n
Male,0.14,0.5,2933.0,8.34,0.0,1.0,1.0,0,0.0,2.0,15.0,2.6910758676035935,18.0,104.143,1108.0,14.0,0.04943743607228094,0.0,11481,2990000,410.0,6.0,1986.0,n
Male,0.22,0.56,2904.0,5.21,0.0,0.0,1.0,8,2.0,11.0,3.0,1.7291121191864758,0.0,13.136,711.0,33.0,0.0946969696969697,0.0,12573,889000,297.0,6.0,1983.0,n
Female,0.15,0.49,2903.0,5.61,0.0,1.0,1.0,2,0.0,4.0,7.0,2.1323376384893185,6.0,29.762,990.0,99.0,0.17878057182225285,0.0,1968,975,967.0,7.0,2012.0,n
Male,0.16,0.48,2891.0,10.3,0.0,0.0,0.0,0,0.0,0.0,5.0,2.0289902539220597,3.0,481.333,1002.0,7.0,0.013836042891732965,0.0,16024,79600,882.0,1.0,1974.0,n
Male,0.23,0.52,2860.0,6.0,0.0,1.0,2.0,0,0.0,3.0,3.0,1.9422310756972112,1.0,0.779,924.0,59.0,0.10139860139860139,0.0,6154,22200000,994.0,1.0,2001.0,n
Unknown,0.19,0.44,2861.0,7.18,0.0,0.0,0.0,2,0.0,2.0,7.0,2.564772227428331,8.0,10.316,970.0,19.0,0.05103110800419434,0.0,7022,19300,170.0,9.0,1998.0,n
Male,0.25,0.55,2825.0,7.96,0.0,0.0,0.0,1,0.0,1.0,3.0,1.9239954813916154,1.0,0.379,992.0,23.0,0.013805309734513275,0.0,3394,22200000,788.0,8.0,2008.0,n
Male,0.17,0.51,2813.0,9.13,0.0,0.0,0.0,3,0.0,3.0,6.0,0.2813,1.0,8.028,907.0,38.0,0.024173480270174193,0.0,13004,2860000,249.0,4.0,1982.0,n
